ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Suspicious,UnitPrice
Rep19389,C22167,PR6253,95,1055,indeterminate,11.105263157894736
Rep19390,C22167,PR6696,136,1680,No,12.352941176470589
Rep19391,C22167,PR6160,100,1300,indeterminate,13.0
Rep19392,C22167,PR6297,122,3470,indeterminate,28.442622950819672
Rep19393,C22167,PR6160,100,1300,indeterminate,13.0
Rep19394,C22167,PR6595,108,2250,indeterminate,20.833333333333332
Rep19395,C22167,PR6297,74,1280,indeterminate,17.2972972972973
Rep19396,C22167,PR6702,316,4100,indeterminate,12.974683544303797
Rep19397,C22167,PR6116,100,1170,indeterminate,11.7
Rep19398,C22167,PR6178,102,1560,indeterminate,15.294117647058824
Rep19399,C22167,PR6161,92,1025,indeterminate,11.141304347826088
Rep19400,C22167,PR6690,25244,72210,indeterminate,2.8604816986214545
Rep19401,C22167,PR6704,139,2275,indeterminate,16.366906474820144
Rep19402,C22167,PR6690,50827,147160,indeterminate,2.8953115470124144
Rep19403,C22167,PR6116,100,1170,indeterminate,11.7
Rep19404,C22167,PR6116,100,1170,indeterminate,11.7
Rep19405,C22128,PR6331,102,2475,indeterminate,24.264705882352942
Rep19406,C22128,PR6270,12350,19365,indeterminate,1.568016194331984
Rep19407,C22128,PR6270,12350,19360,indeterminate,1.5676113360323887
Rep19408,C22128,PR6331,110,3115,indeterminate,28.318181818181817
Rep19409,C22128,PR6270,6211,13080,indeterminate,2.1059410722910963
Rep19410,C22128,PR6270,6211,13105,indeterminate,2.1099661890194814
Rep19411,C22128,PR6270,6211,13080,indeterminate,2.1059410722910963
Rep19412,C22128,PR6327,88,1405,indeterminate,15.965909090909092
Rep19413,C22128,PR6327,113,4855,indeterminate,42.9646017699115
Rep19414,C22128,PR6270,11183,17385,indeterminate,1.5545917911115086
Rep19415,C22128,PR6270,6211,13080,indeterminate,2.1059410722910963
Rep19416,C22128,PR6270,290428,14125,Yes,0.04863511782610492
Rep19417,C22128,PR6270,11183,17375,indeterminate,1.5536975766788876
Rep19418,C22128,PR6270,11183,17375,indeterminate,1.5536975766788876
Rep19419,C22128,PR6270,6211,13080,indeterminate,2.1059410722910963
Rep19420,C22128,PR6116,322,1665,indeterminate,5.170807453416149
Rep19421,C22128,PR6270,6211,13080,indeterminate,2.1059410722910963
Rep19422,C22128,PR6270,11183,17375,indeterminate,1.5536975766788876
Rep19423,C21988,PR6606,179,2760,indeterminate,15.418994413407821
Rep19424,C21988,PR6226,475,6145,indeterminate,12.936842105263159
Rep19425,C21988,PR6161,238,1990,indeterminate,8.361344537815127
Rep19426,C21988,PR6116,320,2875,indeterminate,8.984375
Rep19427,C21988,PR6161,140,1300,indeterminate,9.285714285714286
Rep19428,C21988,PR6253,192,2025,indeterminate,10.546875
Rep19429,C21988,PR6465,135,1040,indeterminate,7.703703703703703
Rep19430,C21988,PR6397,107,1075,indeterminate,10.046728971962617
Rep19431,C21988,PR6116,1436,10640,indeterminate,7.4094707520891365
Rep19432,C21988,PR6116,2393,17505,indeterminate,7.315085666527372
Rep19433,C21988,PR6253,171,1505,indeterminate,8.801169590643275
Rep19434,C21988,PR6226,4400,28220,indeterminate,6.413636363636364
Rep19435,C21988,PR6161,206,1600,indeterminate,7.766990291262136
Rep19436,C21988,PR6116,1933,14225,indeterminate,7.3590274185204345
Rep19437,C21988,PR6579,110,1075,indeterminate,9.772727272727273
Rep19438,C21988,PR6253,101,1045,No,10.346534653465346
Rep19439,C21988,PR6161,732,5195,indeterminate,7.0969945355191255
Rep19440,C21988,PR6249,211,1735,indeterminate,8.222748815165877
Rep19441,C21977,PR6597,106,1420,indeterminate,13.39622641509434
Rep19442,C21977,PR6253,100,1440,indeterminate,14.4
Rep19443,C21977,PR6489,100,1270,indeterminate,12.7
Rep19444,C21977,PR6614,104,1220,indeterminate,11.73076923076923
Rep19445,C21977,PR6576,108,1110,indeterminate,10.277777777777779
Rep19446,C21977,PR6582,258,3185,indeterminate,12.344961240310077
Rep19447,C21977,PR6616,101,1140,indeterminate,11.287128712871286
Rep19448,C21977,PR6373,102,1120,indeterminate,10.980392156862745
Rep19449,C21977,PR6576,108,1110,indeterminate,10.277777777777779
Rep19450,C21977,PR6582,938,11325,indeterminate,12.07356076759062
Rep19451,C21977,PR6284,122,2470,indeterminate,20.24590163934426
Rep19452,C21977,PR6582,267,2950,indeterminate,11.04868913857678
Rep19453,C21977,PR6576,108,1110,indeterminate,10.277777777777779
Rep19454,C21977,PR6614,117,2250,indeterminate,19.23076923076923
Rep19455,C21977,PR6205,77,1150,indeterminate,14.935064935064934
Rep19456,C21977,PR6253,105,7255,indeterminate,69.0952380952381
Rep19457,C21977,PR6208,100,1125,indeterminate,11.25
Rep19458,C21977,PR6595,351,5360,indeterminate,15.27065527065527
Rep19459,C21977,PR6326,75,1065,indeterminate,14.2
Rep19460,C21977,PR6326,75,1065,indeterminate,14.2
Rep19461,C21977,PR6459,100,1330,indeterminate,13.3
Rep19462,C21977,PR6326,71,1010,indeterminate,14.225352112676056
Rep19463,C21977,PR6582,556,6240,indeterminate,11.223021582733812
Rep19464,C21977,PR6582,258,3185,indeterminate,12.344961240310077
Rep19465,C21977,PR6614,102,1210,indeterminate,11.862745098039216
Rep19466,C21977,PR6326,78,1110,indeterminate,14.23076923076923
Rep19467,C21977,PR6326,75,1065,indeterminate,14.2
Rep19468,C21977,PR6253,106,1320,indeterminate,12.452830188679245
Rep19469,C21977,PR6616,101,1140,indeterminate,11.287128712871286
Rep19470,C21977,PR6166,180,3140,indeterminate,17.444444444444443
Rep19471,C21977,PR6609,135,1425,indeterminate,10.555555555555555
Rep19472,C21977,PR6253,105,7255,indeterminate,69.0952380952381
Rep19473,C21977,PR6616,232,3645,indeterminate,15.711206896551724
Rep19474,C21977,PR6607,106,1510,indeterminate,14.245283018867925
Rep19475,C21977,PR6326,106,2025,indeterminate,19.10377358490566
Rep19476,C21977,PR6595,413,6575,indeterminate,15.920096852300242
Rep19477,C21977,PR6253,105,7255,indeterminate,69.0952380952381
Rep19478,C21977,PR6253,105,7255,indeterminate,69.0952380952381
Rep19479,C21977,PR6253,101,4700,indeterminate,46.53465346534654
Rep19480,C21977,PR6607,117,2000,indeterminate,17.094017094017094
Rep19481,C21977,PR6597,180,4650,indeterminate,25.833333333333332
Rep19482,C21977,PR6209,101,1030,indeterminate,10.198019801980198
Rep19483,C21977,PR6582,258,3185,indeterminate,12.344961240310077
Rep19484,C21977,PR6595,117,2255,No,19.273504273504273
Rep19485,C21977,PR6226,263,3360,indeterminate,12.775665399239545
Rep19486,C21977,PR6576,108,1110,indeterminate,10.277777777777779
Rep19487,C21977,PR6614,117,2250,indeterminate,19.23076923076923
Rep19488,C21977,PR6208,100,1125,indeterminate,11.25
Rep19489,C21977,PR6326,113,2030,indeterminate,17.964601769911503
Rep19490,C21977,PR6614,112,2840,indeterminate,25.357142857142858
Rep19491,C21977,PR6326,75,1065,indeterminate,14.2
Rep19492,C21977,PR6208,100,1125,indeterminate,11.25
Rep19493,C21977,PR6597,106,1420,indeterminate,13.39622641509434
Rep19494,C21977,PR6597,106,1420,indeterminate,13.39622641509434
Rep19495,C21977,PR6208,100,1125,indeterminate,11.25
Rep19496,C21977,PR6253,101,2920,indeterminate,28.91089108910891
Rep19497,C21977,PR6579,165,1390,indeterminate,8.424242424242424
Rep19498,C21977,PR6607,102,1140,indeterminate,11.176470588235293
Rep19499,C21977,PR6582,258,3185,indeterminate,12.344961240310077
Rep19500,C21977,PR6252,151,1675,indeterminate,11.092715231788079
Rep19501,C21977,PR6582,101,1070,indeterminate,10.594059405940595
Rep19502,C21977,PR6166,180,3180,indeterminate,17.666666666666668
Rep19503,C21977,PR6607,107,1400,indeterminate,13.08411214953271
Rep19504,C21977,PR6116,102,1040,indeterminate,10.196078431372548
Rep19505,C21977,PR6595,126,3675,indeterminate,29.166666666666668
Rep19506,C21977,PR6326,78,1110,indeterminate,14.23076923076923
Rep19507,C21977,PR6253,101,1245,No,12.326732673267326
Rep19508,C21977,PR6209,101,1030,indeterminate,10.198019801980198
Rep19509,C21977,PR6209,101,1030,indeterminate,10.198019801980198
Rep19510,C21977,PR6138,101,1015,indeterminate,10.049504950495049
Rep19511,C21977,PR6208,100,1160,indeterminate,11.6
Rep19512,C21977,PR6157,100,1135,indeterminate,11.35
Rep19513,C21977,PR6614,117,2250,indeterminate,19.23076923076923
Rep19514,C21977,PR6326,78,1110,indeterminate,14.23076923076923
Rep19515,C21977,PR6582,245,2850,indeterminate,11.63265306122449
Rep19516,C21977,PR6209,101,1030,indeterminate,10.198019801980198
Rep19517,C21977,PR6615,962,12620,indeterminate,13.118503118503119
Rep19518,C21977,PR6286,107,1960,indeterminate,18.317757009345794
Rep19519,C21977,PR6597,106,1420,indeterminate,13.39622641509434
Rep19520,C22201,PR6326,182,13190,indeterminate,72.47252747252747
Rep19521,C22201,PR6253,214,16650,indeterminate,77.80373831775701
Rep19522,C22201,PR6198,101,1145,indeterminate,11.336633663366337
Rep19523,C22201,PR6253,125,1900,indeterminate,15.2
Rep19524,C22201,PR6326,106,2460,indeterminate,23.20754716981132
Rep19525,C22201,PR6326,182,13190,indeterminate,72.47252747252747
Rep19526,C22201,PR6165,101,1040,indeterminate,10.297029702970297
Rep19527,C22201,PR6507,140,1310,indeterminate,9.357142857142858
Rep19528,C22201,PR6326,127,4385,indeterminate,34.52755905511811
Rep19529,C22201,PR6326,122,4260,indeterminate,34.91803278688525
Rep19530,C22201,PR6595,95,1080,No,11.368421052631579
Rep19531,C22201,PR6198,101,1145,indeterminate,11.336633663366337
Rep19532,C22201,PR6216,170,1390,indeterminate,8.176470588235293
Rep19533,C22201,PR6326,182,13190,indeterminate,72.47252747252747
Rep19534,C22201,PR6253,388,12905,No,33.26030927835052
Rep19535,C22201,PR6216,170,1390,indeterminate,8.176470588235293
Rep19536,C22201,PR6116,105,1275,indeterminate,12.142857142857142
Rep19537,C22201,PR6326,113,1915,indeterminate,16.946902654867255
Rep19538,C22201,PR6253,214,16650,indeterminate,77.80373831775701
Rep19539,C22201,PR6216,170,1390,indeterminate,8.176470588235293
Rep19540,C22201,PR6198,101,1145,indeterminate,11.336633663366337
Rep19541,C22201,PR6173,101,1295,indeterminate,12.821782178217822
Rep19542,C22201,PR6216,141,1225,indeterminate,8.687943262411348
Rep19543,C22201,PR6326,144,9065,indeterminate,62.951388888888886
Rep19544,C22201,PR6216,170,1390,indeterminate,8.176470588235293
Rep19545,C22201,PR6253,214,16650,indeterminate,77.80373831775701
Rep19546,C22201,PR6326,226,9670,indeterminate,42.78761061946903
Rep19547,C22201,PR6595,105,1340,indeterminate,12.761904761904763
Rep19548,C22201,PR6326,253,14610,indeterminate,57.74703557312253
Rep19549,C22201,PR6198,101,1145,indeterminate,11.336633663366337
Rep19550,C22201,PR6326,182,13190,indeterminate,72.47252747252747
Rep19551,C21997,PR6214,262,6270,indeterminate,23.931297709923665
Rep19552,C21997,PR6253,114,1305,indeterminate,11.447368421052632
Rep19553,C21997,PR6214,250,5900,indeterminate,23.6
Rep19554,C21997,PR6547,172,3125,indeterminate,18.16860465116279
Rep19555,C21997,PR6331,102,1685,indeterminate,16.519607843137255
Rep19556,C21997,PR6474,146,2250,indeterminate,15.41095890410959
Rep19557,C21997,PR6215,413,4520,indeterminate,10.944309927360775
Rep19558,C21997,PR6331,102,1685,indeterminate,16.519607843137255
Rep19559,C21997,PR6504,1921,82810,indeterminate,43.10775637688704
Rep19560,C21997,PR6504,177,1495,indeterminate,8.44632768361582
Rep19561,C21997,PR6146,228,3015,indeterminate,13.223684210526315
Rep19562,C21997,PR6504,177,1495,indeterminate,8.44632768361582
Rep19563,C21997,PR6504,8218,35660,indeterminate,4.3392552932587005
Rep19564,C21997,PR6253,107,5045,indeterminate,47.149532710280376
Rep19565,C21997,PR6253,105,3025,indeterminate,28.80952380952381
Rep19566,C21997,PR6331,100,1015,indeterminate,10.15
Rep19567,C21997,PR6116,12322,44450,No,3.607368933614673
Rep19568,C21997,PR6504,14274,47740,indeterminate,3.344542524870394
Rep19569,C21997,PR6504,1940,10485,indeterminate,5.404639175257732
Rep19570,C21997,PR6504,155,1625,indeterminate,10.483870967741936
Rep19571,C21997,PR6146,185,2715,indeterminate,14.675675675675675
Rep19572,C21997,PR6504,2341,9285,indeterminate,3.9662537377189238
Rep19573,C21997,PR6504,1921,82810,indeterminate,43.10775637688704
Rep19574,C21997,PR6326,103,1295,indeterminate,12.572815533980583
Rep19575,C21997,PR6474,206,3660,indeterminate,17.766990291262136
Rep19576,C21997,PR6613,822,47435,indeterminate,57.70681265206812
Rep19577,C21997,PR6253,100,1430,indeterminate,14.3
Rep19578,C21997,PR6547,172,3125,indeterminate,18.16860465116279
Rep19579,C21997,PR6504,3548,13805,indeterminate,3.890924464487035
Rep19580,C21997,PR6215,101,1175,indeterminate,11.633663366336634
Rep19581,C21997,PR6331,108,1615,indeterminate,14.953703703703704
Rep19582,C21997,PR6215,101,1205,indeterminate,11.930693069306932
Rep19583,C21997,PR6198,503,3975,indeterminate,7.90258449304175
Rep19584,C21997,PR6455,2815,13795,indeterminate,4.900532859680284
Rep19585,C21997,PR6504,23199,77400,indeterminate,3.3363507047717573
Rep19586,C21997,PR6504,3503,12315,indeterminate,3.5155580930630888
Rep19587,C21997,PR6504,693,5575,indeterminate,8.044733044733045
Rep19588,C21997,PR6331,108,1615,indeterminate,14.953703703703704
Rep19589,C21997,PR6198,238,1830,indeterminate,7.689075630252101
Rep19590,C21997,PR6198,289,2315,indeterminate,8.01038062283737
Rep19591,C21997,PR6331,111,2405,indeterminate,21.666666666666668
Rep19592,C21997,PR6504,737,8880,indeterminate,12.048846675712348
Rep19593,C21997,PR6132,106,1540,indeterminate,14.528301886792454
Rep19594,C21997,PR6253,132,10810,indeterminate,81.89393939393939
Rep19595,C21997,PR6326,107,1225,indeterminate,11.448598130841122
Rep19596,C21997,PR6146,208,2300,indeterminate,11.057692307692308
Rep19597,C21997,PR6613,122,1790,indeterminate,14.672131147540984
Rep19598,C21997,PR6253,106,2065,indeterminate,19.4811320754717
Rep19599,C21997,PR6215,131,3845,indeterminate,29.35114503816794
Rep19600,C21997,PR6613,2982,59540,indeterminate,19.966465459423205
Rep19601,C21997,PR6504,1960,12025,indeterminate,6.135204081632653
Rep19602,C21997,PR6253,102,1085,indeterminate,10.637254901960784
Rep19603,C21997,PR6455,2815,13795,indeterminate,4.900532859680284
Rep19604,C21997,PR6504,6774,22960,indeterminate,3.389430174195453
Rep19605,C21997,PR6455,2815,13795,indeterminate,4.900532859680284
Rep19606,C21997,PR6215,101,1175,indeterminate,11.633663366336634
Rep19607,C21997,PR6547,185,3165,indeterminate,17.10810810810811
Rep19608,C21997,PR6474,206,3660,indeterminate,17.766990291262136
Rep19609,C21997,PR6504,1921,82810,indeterminate,43.10775637688704
Rep19610,C21997,PR6474,206,3660,indeterminate,17.766990291262136
Rep19611,C21997,PR6253,132,3030,indeterminate,22.954545454545453
Rep19612,C21997,PR6455,2398,12870,indeterminate,5.36697247706422
Rep19613,C21997,PR6326,130,3075,indeterminate,23.653846153846153
Rep19614,C21997,PR6326,111,2120,indeterminate,19.0990990990991
Rep19615,C21997,PR6146,228,3015,indeterminate,13.223684210526315
Rep19616,C21997,PR6146,131,4110,indeterminate,31.374045801526716
Rep19617,C21997,PR6504,696,5595,indeterminate,8.038793103448276
Rep19618,C21997,PR6547,172,3125,indeterminate,18.16860465116279
Rep19619,C21997,PR6214,224,2145,indeterminate,9.575892857142858
Rep19620,C21997,PR6331,163,11175,indeterminate,68.55828220858896
Rep19621,C21997,PR6326,130,3075,indeterminate,23.653846153846153
Rep19622,C21997,PR6198,210,1665,indeterminate,7.928571428571429
Rep19623,C21997,PR6331,190,13260,indeterminate,69.78947368421052
Rep19624,C21997,PR6331,122,1150,indeterminate,9.426229508196721
Rep19625,C21997,PR6177,155,1575,indeterminate,10.161290322580646
Rep19626,C21997,PR6253,132,3030,indeterminate,22.954545454545453
Rep19627,C21997,PR6215,101,1175,indeterminate,11.633663366336634
Rep19628,C21997,PR6504,172,5480,indeterminate,31.86046511627907
Rep19629,C21997,PR6474,137,2465,indeterminate,17.99270072992701
Rep19630,C21997,PR6253,133,3785,indeterminate,28.458646616541355
Rep19631,C21997,PR6253,101,1530,indeterminate,15.148514851485148
Rep19632,C21997,PR6474,875,11885,No,13.582857142857144
Rep19633,C21997,PR6253,103,1220,indeterminate,11.844660194174757
Rep19634,C21997,PR6146,313,3150,indeterminate,10.063897763578275
Rep19635,C21997,PR6253,101,1530,indeterminate,15.148514851485148
Rep19636,C21997,PR6253,114,1305,indeterminate,11.447368421052632
Rep19637,C21997,PR6326,111,2120,indeterminate,19.0990990990991
Rep19638,C21997,PR6504,2562,42885,indeterminate,16.738875878220142
Rep19639,C21997,PR6504,631,5100,indeterminate,8.082408874801901
Rep19640,C21997,PR6214,143,2605,indeterminate,18.216783216783217
Rep19641,C21997,PR6326,111,2120,indeterminate,19.0990990990991
Rep19642,C21997,PR6326,130,3075,indeterminate,23.653846153846153
Rep19643,C21997,PR6146,101,1080,indeterminate,10.693069306930694
Rep19644,C21997,PR6504,177,1495,indeterminate,8.44632768361582
Rep19645,C21997,PR6146,228,3015,indeterminate,13.223684210526315
Rep19646,C21997,PR6146,817,7180,indeterminate,8.788249694002449
Rep19647,C21997,PR6455,389,2500,indeterminate,6.426735218508997
Rep19648,C21997,PR6504,293,4845,indeterminate,16.5358361774744
Rep19649,C22083,PR6116,1308,19100,No,14.602446483180428
Rep19650,C22083,PR6116,655,10350,indeterminate,15.801526717557252
Rep19651,C21989,PR6253,2561,7305,indeterminate,2.852401405700898
Rep19652,C21989,PR6273,732,4950,indeterminate,6.762295081967213
Rep19653,C21989,PR6273,1752,6750,indeterminate,3.8527397260273974
Rep19654,C21989,PR6235,433,5590,indeterminate,12.909930715935335
Rep19655,C21989,PR6326,88,1255,indeterminate,14.261363636363637
Rep19656,C21989,PR6253,433,5465,indeterminate,12.621247113163973
Rep19657,C21989,PR6235,1100,8465,indeterminate,7.695454545454545
Rep19658,C21989,PR6235,1507,12140,indeterminate,8.055739880557399
Rep19659,C21989,PR6273,1791,6920,indeterminate,3.8637632607481853
Rep19660,C21989,PR6253,230,2510,indeterminate,10.91304347826087
Rep19661,C21989,PR6235,217,2005,indeterminate,9.23963133640553
Rep19662,C21989,PR6117,226,4385,indeterminate,19.402654867256636
Rep19663,C21989,PR6273,6091,25485,indeterminate,4.184042029223445
Rep19664,C21989,PR6253,461,2395,indeterminate,5.195227765726681
Rep19665,C21989,PR6235,316,2850,indeterminate,9.018987341772151
Rep19666,C21989,PR6326,88,1255,indeterminate,14.261363636363637
Rep19667,C21989,PR6235,400,3780,indeterminate,9.45
Rep19668,C21989,PR6235,200,1635,indeterminate,8.175
Rep19669,C21989,PR6578,3621,5370,indeterminate,1.4830157415078709
Rep19670,C21989,PR6597,117,3315,indeterminate,28.333333333333332
Rep19671,C21989,PR6253,255,2820,indeterminate,11.058823529411764
Rep19672,C21989,PR6117,162,2690,indeterminate,16.604938271604937
Rep19673,C21989,PR6273,2143,8780,indeterminate,4.097060195986934
Rep19674,C21989,PR6235,733,6645,indeterminate,9.065484311050477
Rep19675,C21989,PR6235,400,2780,indeterminate,6.95
Rep19676,C21989,PR6235,295,2830,indeterminate,9.59322033898305
Rep19677,C21989,PR6235,400,3780,indeterminate,9.45
Rep19678,C21989,PR6253,259,3215,indeterminate,12.413127413127413
Rep19679,C21989,PR6253,2311,6280,indeterminate,2.717438338381653
Rep19680,C21989,PR6253,3361,9515,indeterminate,2.831002677774472
Rep19681,C21989,PR6253,5744,15290,indeterminate,2.661908077994429
Rep19682,C21989,PR6596,1154,9585,No,8.305892547660312
Rep19683,C21989,PR6616,1433,2040,indeterminate,1.4235868806699232
Rep19684,C21989,PR6273,1791,6920,indeterminate,3.8637632607481853
Rep19685,C21989,PR6117,162,2690,indeterminate,16.604938271604937
Rep19686,C21989,PR6235,801,7865,indeterminate,9.818976279650437
Rep19687,C21989,PR6253,3475,9875,indeterminate,2.841726618705036
Rep19688,C21989,PR6273,655,4700,indeterminate,7.175572519083969
Rep19689,C21989,PR6578,7608,10685,indeterminate,1.4044426919032598
Rep19690,C21989,PR6273,3926,16865,indeterminate,4.295720835455935
Rep19691,C21989,PR6273,6091,25485,indeterminate,4.184042029223445
Rep19692,C21989,PR6616,1433,2040,indeterminate,1.4235868806699232
Rep19693,C21989,PR6578,7608,10685,indeterminate,1.4044426919032598
Rep19694,C21989,PR6235,295,2830,indeterminate,9.59322033898305
Rep19695,C21989,PR6273,655,4700,indeterminate,7.175572519083969
Rep19696,C21989,PR6253,3475,9875,No,2.841726618705036
Rep19697,C21989,PR6235,438,2790,indeterminate,6.36986301369863
Rep19698,C21989,PR6578,7608,10685,indeterminate,1.4044426919032598
Rep19699,C21989,PR6596,1771,14640,indeterminate,8.26651609260305
Rep19700,C21989,PR6235,561,3640,indeterminate,6.4884135472370765
Rep19701,C21989,PR6235,316,2850,indeterminate,9.018987341772151
Rep19702,C21989,PR6253,144,1520,indeterminate,10.555555555555555
Rep19703,C21989,PR6235,138,1255,indeterminate,9.094202898550725
Rep19704,C21989,PR6253,2561,7305,indeterminate,2.852401405700898
Rep19705,C21989,PR6117,226,4385,indeterminate,19.402654867256636
Rep19706,C21989,PR6235,733,6645,indeterminate,9.065484311050477
Rep19707,C21989,PR6235,138,1255,indeterminate,9.094202898550725
Rep19708,C21989,PR6578,1698,2940,indeterminate,1.7314487632508835
Rep19709,C21989,PR6253,341,3540,indeterminate,10.381231671554252
Rep19710,C21989,PR6253,2311,6280,indeterminate,2.717438338381653
Rep19711,C21989,PR6596,1154,9585,indeterminate,8.305892547660312
Rep19712,C21989,PR6235,438,2790,indeterminate,6.36986301369863
Rep19713,C21989,PR6235,937,9295,indeterminate,9.919957310565636
Rep19714,C21989,PR6235,1624,13055,indeterminate,8.038793103448276
Rep19715,C21989,PR6253,2561,7305,indeterminate,2.852401405700898
Rep19716,C21989,PR6273,4943,17630,indeterminate,3.566659923123609
Rep19717,C21989,PR6235,400,2780,indeterminate,6.95
Rep19718,C21989,PR6253,255,2820,indeterminate,11.058823529411764
Rep19719,C21989,PR6596,1771,14640,indeterminate,8.26651609260305
Rep19720,C21989,PR6578,3405,5165,indeterminate,1.5168869309838473
Rep19721,C21989,PR6253,983,9100,indeterminate,9.257375381485248
Rep19722,C21989,PR6616,1433,2040,indeterminate,1.4235868806699232
Rep19723,C21989,PR6235,711,6865,indeterminate,9.655414908579466
Rep19724,C21989,PR6235,561,3640,indeterminate,6.4884135472370765
Rep19725,C21989,PR6273,1829,7625,indeterminate,4.168944778567523
Rep19726,C21989,PR6597,117,3315,indeterminate,28.333333333333332
Rep19727,C21989,PR6253,3475,9875,indeterminate,2.841726618705036
Rep19728,C21989,PR6578,305,1275,indeterminate,4.180327868852459
Rep19729,C21989,PR6253,647,6585,indeterminate,10.17774343122102
Rep19730,C21989,PR6273,1761,7005,indeterminate,3.9778534923339013
Rep19731,C21989,PR6616,1717,2260,indeterminate,1.3162492719860222
Rep19732,C21989,PR6616,1717,2260,indeterminate,1.3162492719860222
Rep19733,C21989,PR6273,2082,7850,indeterminate,3.770413064361191
Rep19734,C21989,PR6253,144,1520,indeterminate,10.555555555555555
Rep19735,C21989,PR6273,860,5775,indeterminate,6.715116279069767
Rep19736,C21989,PR6235,217,2005,indeterminate,9.23963133640553
Rep19737,C21989,PR6253,433,5595,indeterminate,12.921478060046189
Rep19738,C21989,PR6616,1433,2040,indeterminate,1.4235868806699232
Rep19739,C21989,PR6578,3621,5370,indeterminate,1.4830157415078709
Rep19740,C21989,PR6117,162,2690,indeterminate,16.604938271604937
Rep19741,C21989,PR6596,1154,9585,indeterminate,8.305892547660312
Rep19742,C21989,PR6235,801,7865,indeterminate,9.818976279650437
Rep19743,C21989,PR6235,711,6865,indeterminate,9.655414908579466
Rep19744,C21989,PR6253,259,3215,No,12.413127413127413
Rep19745,C21989,PR6253,144,1520,indeterminate,10.555555555555555
Rep19746,C21989,PR6273,3872,18825,indeterminate,4.861828512396694
Rep19747,C21989,PR6253,433,5595,indeterminate,12.921478060046189
Rep19748,C21989,PR6235,1624,13055,indeterminate,8.038793103448276
Rep19749,C21989,PR6273,655,4700,indeterminate,7.175572519083969
Rep19750,C21989,PR6273,1752,6750,indeterminate,3.8527397260273974
Rep19751,C21989,PR6578,3621,5370,indeterminate,1.4830157415078709
Rep19752,C21989,PR6253,259,3215,indeterminate,12.413127413127413
Rep19753,C21989,PR6253,3475,9875,indeterminate,2.841726618705036
Rep19754,C21989,PR6326,78,1110,indeterminate,14.23076923076923
Rep19755,C21989,PR6616,1717,2260,indeterminate,1.3162492719860222
Rep19756,C21989,PR6234,295,2870,indeterminate,9.728813559322035
Rep19757,C21989,PR6253,797,7570,indeterminate,9.498117942283564
Rep19758,C21989,PR6597,117,3315,indeterminate,28.333333333333332
Rep19759,C21989,PR6253,6377,16315,indeterminate,2.5584130468872512
Rep19760,C21989,PR6578,5206,7675,indeterminate,1.4742604686899732
Rep19761,C21989,PR6235,275,3655,indeterminate,13.290909090909091
Rep19762,C21989,PR6578,3621,5370,indeterminate,1.4830157415078709
Rep19763,C21989,PR6117,226,4385,indeterminate,19.402654867256636
Rep19764,C21989,PR6578,7608,10685,indeterminate,1.4044426919032598
Rep19765,C21989,PR6117,162,2690,indeterminate,16.604938271604937
Rep19766,C21989,PR6117,162,2690,indeterminate,16.604938271604937
Rep19767,C21989,PR6235,1624,13055,indeterminate,8.038793103448276
Rep19768,C21989,PR6235,711,6865,indeterminate,9.655414908579466
Rep19769,C21989,PR6253,144,1520,indeterminate,10.555555555555555
Rep19770,C21989,PR6235,200,1635,indeterminate,8.175
Rep19771,C21989,PR6235,138,1255,indeterminate,9.094202898550725
Rep19772,C21989,PR6235,937,9295,indeterminate,9.919957310565636
Rep19773,C21989,PR6235,1624,13055,indeterminate,8.038793103448276
Rep19774,C21989,PR6235,1507,12140,indeterminate,8.055739880557399
Rep19775,C21989,PR6273,3926,16865,indeterminate,4.295720835455935
Rep19776,C21989,PR6234,295,2870,indeterminate,9.728813559322035
Rep19777,C21989,PR6253,255,2820,indeterminate,11.058823529411764
Rep19778,C21989,PR6253,601,7980,indeterminate,13.277870216306157
Rep19779,C21989,PR6578,7635,10665,indeterminate,1.3968565815324165
Rep19780,C21989,PR6253,379,3715,indeterminate,9.802110817941953
Rep19781,C21989,PR6273,4020,17580,indeterminate,4.373134328358209
Rep19782,C21989,PR6235,433,5590,indeterminate,12.909930715935335
Rep19783,C21989,PR6578,7635,10665,indeterminate,1.3968565815324165
Rep19784,C21989,PR6253,573,8335,indeterminate,14.546247818499127
Rep19785,C21989,PR6273,2143,8780,indeterminate,4.097060195986934
Rep19786,C21989,PR6235,313,2630,indeterminate,8.40255591054313
Rep19787,C21989,PR6116,988,4960,indeterminate,5.020242914979757
Rep19788,C21989,PR6235,554,4325,indeterminate,7.806859205776173
Rep19789,C21989,PR6117,162,2690,indeterminate,16.604938271604937
Rep19790,C21989,PR6273,1791,6920,indeterminate,3.8637632607481853
Rep19791,C21989,PR6235,438,2790,indeterminate,6.36986301369863
Rep19792,C21989,PR6117,226,4385,indeterminate,19.402654867256636
Rep19793,C21989,PR6235,217,2005,indeterminate,9.23963133640553
Rep19794,C21989,PR6235,1507,12140,indeterminate,8.055739880557399
Rep19795,C21989,PR6578,1698,2940,indeterminate,1.7314487632508835
Rep19796,C21989,PR6596,1771,14640,indeterminate,8.26651609260305
Rep19797,C21989,PR6273,2143,8780,indeterminate,4.097060195986934
Rep19798,C21989,PR6235,400,2780,indeterminate,6.95
